EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-11-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station KASIN, RUSSIAN FEDERATION (STAID: 1192)
Blended and updated with sources:2798 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  1192,  2798,19600407,-9999,    9
  1192,  2798,19600408,-9999,    9
  1192,  2798,19600409,-9999,    9
  1192,  2798,19600410,-9999,    9
  1192,  2798,19600411,-9999,    9
  1192,  2798,19600412,-9999,    9
  1192,  2798,19600413,-9999,    9
  1192,  2798,19600414,-9999,    9
  1192,  2798,19600415,-9999,    9
  1192,  2798,19600416,-9999,    9
  1192,  2798,19600417,-9999,    9
  1192,  2798,19600418,-9999,    9
  1192,  2798,19600419,-9999,    9
  1192,  2798,19600420,-9999,    9
  1192,  2798,19600421,-9999,    9
  1192,  2798,19600422,-9999,    9
  1192,  2798,19600423,-9999,    9
  1192,  2798,19600424,-9999,    9
  1192,  2798,19600425,-9999,    9
  1192,  2798,19600426,-9999,    9
  1192,  2798,19600427,-9999,    9
  1192,  2798,19600428,-9999,    9
  1192,  2798,19600429,-9999,    9
  1192,  2798,19600430,-9999,    9
  1192,  2798,19600501,-9999,    9
  1192,  2798,19600502,-9999,    9
  1192,  2798,19600503,-9999,    9
  1192,  2798,19600504,-9999,    9
  1192,  2798,19600505,-9999,    9
  1192,  2798,19600506,-9999,    9
  1192,  2798,19600507,-9999,    9
  1192,  2798,19600508,-9999,    9
  1192,  2798,19600509,-9999,    9
  1192,  2798,19600510,-9999,    9
  1192,  2798,19600511,-9999,    9
  1192,  2798,19600512,-9999,    9
  1192,  2798,19600513,-9999,    9
  1192,  2798,19600514,-9999,    9
  1192,  2798,19600515,-9999,    9
  1192,  2798,19600516,-9999,    9
  1192,  2798,19600517,-9999,    9
  1192,  2798,19600518,-9999,    9
  1192,  2798,19600519,-9999,    9
  1192,  2798,19600520,-9999,    9
  1192,  2798,19600521,-9999,    9
  1192,  2798,19600522,-9999,    9
  1192,  2798,19600523,-9999,    9
  1192,  2798,19600524,-9999,    9
  1192,  2798,19600525,-9999,    9
  1192,  2798,19600526,-9999,    9
  1192,  2798,19600527,-9999,    9
  1192,  2798,19600528,-9999,    9
  1192,  2798,19600529,-9999,    9
  1192,  2798,19600530,-9999,    9
  1192,  2798,19600531,-9999,    9
  1192,  2798,19600601,-9999,    9
  1192,  2798,19600602,-9999,    9
  1192,  2798,19600603,-9999,    9
  1192,  2798,19600604,-9999,    9
  1192,  2798,19600605,-9999,    9
  1192,  2798,19600606,-9999,    9
  1192,  2798,19600607,-9999,    9
  1192,  2798,19600608,-9999,    9
  1192,  2798,19600609,-9999,    9
  1192,  2798,19600610,-9999,    9
  1192,  2798,19600611,-9999,    9
  1192,  2798,19600612,-9999,    9
  1192,  2798,19600613,-9999,    9
  1192,  2798,19600614,-9999,    9
  1192,  2798,19600615,-9999,    9
  1192,  2798,19600616,-9999,    9
  1192,  2798,19600617,-9999,    9
  1192,  2798,19600618,-9999,    9
  1192,  2798,19600619,-9999,    9
  1192,  2798,19600620,-9999,    9
  1192,  2798,19600621,-9999,    9
  1192,  2798,19600622,-9999,    9
  1192,  2798,19600623,-9999,    9
  1192,  2798,19600624,-9999,    9
  1192,  2798,19600625,-9999,    9
  1192,  2798,19600626,-9999,    9
  1192,  2798,19600627,-9999,    9
  1192,  2798,19600628,-9999,    9
  1192,  2798,19600629,-9999,    9
  1192,  2798,19600630,-9999,    9
  1192,  2798,19600701,-9999,    9
  1192,  2798,19600702,-9999,    9
  1192,  2798,19600703,-9999,    9
  1192,  2798,19600704,-9999,    9
  1192,  2798,19600705,-9999,    9
  1192,  2798,19600706,-9999,    9
  1192,  2798,19600707,-9999,    9
  1192,  2798,19600708,-9999,    9
  1192,  2798,19600709,-9999,    9
  1192,  2798,19600710,-9999,    9
  1192,  2798,19600711,-9999,    9
  1192,  2798,19600712,-9999,    9
  1192,  2798,19600713,-9999,    9
  1192,  2798,19600714,-9999,    9
  1192,  2798,19600715,-9999,    9
  1192,  2798,19600716,-9999,    9
  1192,  2798,19600717,-9999,    9
  1192,  2798,19600718,-9999,    9
  1192,  2798,19600719,-9999,    9
  1192,  2798,19600720,-9999,    9
  1192,  2798,19600721,-9999,    9
  1192,  2798,19600722,-9999,    9
  1192,  2798,19600723,-9999,    9
  1192,  2798,19600724,-9999,    9
  1192,  2798,19600725,-9999,    9
  1192,  2798,19600726,-9999,    9
  1192,  2798,19600727,-9999,    9
  1192,  2798,19600728,-9999,    9
  1192,  2798,19600729,-9999,    9
  1192,  2798,19600730,-9999,    9
  1192,  2798,19600731,-9999,    9
  1192,  2798,19600801,-9999,    9
  1192,  2798,19600802,-9999,    9
  1192,  2798,19600803,-9999,    9
  1192,  2798,19600804,-9999,    9
  1192,  2798,19600805,-9999,    9
  1192,  2798,19600806,-9999,    9
  1192,  2798,19600807,-9999,    9
  1192,  2798,19600808,-9999,    9
  1192,  2798,19600809,-9999,    9
  1192,  2798,19600810,-9999,    9
  1192,  2798,19600811,-9999,    9
  1192,  2798,19600812,-9999,    9
  1192,  2798,19600813,-9999,    9
  1192,  2798,19600814,-9999,    9
  1192,  2798,19600815,-9999,    9
  1192,  2798,19600816,-9999,    9
  1192,  2798,19600817,-9999,    9
  1192,  2798,19600818,-9999,    9
  1192,  2798,19600819,-9999,    9
  1192,  2798,19600820,-9999,    9
  1192,  2798,19600821,-9999,    9
  1192,  2798,19600822,-9999,    9
  1192,  2798,19600823,-9999,    9
  1192,  2798,19600824,-9999,    9
  1192,  2798,19600825,-9999,    9
  1192,  2798,19600826,-9999,    9
  1192,  2798,19600827,-9999,    9
  1192,  2798,19600828,-9999,    9
  1192,  2798,19600829,-9999,    9
  1192,  2798,19600830,-9999,    9
  1192,  2798,19600831,-9999,    9
  1192,  2798,19600901,-9999,    9
  1192,  2798,19600902,-9999,    9
  1192,  2798,19600903,-9999,    9
  1192,  2798,19600904,-9999,    9
  1192,  2798,19600905,-9999,    9
  1192,  2798,19600906,-9999,    9
  1192,  2798,19600907,-9999,    9
  1192,  2798,19600908,-9999,    9
  1192,  2798,19600909,-9999,    9
  1192,  2798,19600910,-9999,    9
  1192,  2798,19600911,-9999,    9
  1192,  2798,19600912,-9999,    9
  1192,  2798,19600913,-9999,    9
  1192,  2798,19600914,-9999,    9
  1192,  2798,19600915,-9999,    9
  1192,  2798,19600916,-9999,    9
  1192,  2798,19600917,-9999,    9
  1192,  2798,19600918,-9999,    9
  1192,  2798,19600919,-9999,    9
  1192,  2798,19600920,-9999,    9
  1192,  2798,19600921,-9999,    9
  1192,  2798,19600922,-9999,    9
  1192,  2798,19600923,-9999,    9
  1192,  2798,19600924,-9999,    9
  1192,  2798,19600925,-9999,    9
  1192,  2798,19600926,-9999,    9
  1192,  2798,19600927,-9999,    9
  1192,  2798,19600928,-9999,    9
  1192,  2798,19600929,-9999,    9
  1192,  2798,19600930,-9999,    9
  1192,  2798,19601001,-9999,    9
  1192,  2798,19601002,-9999,    9
  1192,  2798,19601003,-9999,    9
  1192,  2798,19601004,-9999,    9
  1192,  2798,19601005,-9999,    9
  1192,  2798,19601006,-9999,    9
  1192,  2798,19601007,-9999,    9
  1192,  2798,19601008,-9999,    9
  1192,  2798,19601009,-9999,    9
  1192,  2798,19601010,-9999,    9
  1192,  2798,19601011,-9999,    9
  1192,  2798,19601012,-9999,    9
  1192,  2798,19601013,-9999,    9
  1192,  2798,19601014,-9999,    9
  1192,  2798,19601015,-9999,    9
  1192,  2798,19601016,-9999,    9
  1192,  2798,19601017,-9999,    9
  1192,  2798,19601018,-9999,    9
  1192,  2798,19601019,-9999,    9
  1192,  2798,19601020,-9999,    9
  1192,  2798,19601021,-9999,    9
  1192,  2798,19601022,-9999,    9
  1192,  2798,19601023,-9999,    9
  1192,  2798,19601024,-9999,    9
  1192,  2798,19601025,-9999,    9
  1192,  2798,19601026,-9999,    9
  1192,  2798,19601027,-9999,    9
  1192,  2798,19601028,-9999,    9
  1192,  2798,19601029,-9999,    9
  1192,  2798,19601030,-9999,    9
  1192,  2798,19601031,-9999,    9
  1192,  2798,19601101,-9999,    9
  1192,  2798,19601102,-9999,    9
  1192,  2798,19601103,-9999,    9
  1192,  2798,19601104,-9999,    9
  1192,  2798,19601105,-9999,    9
  1192,  2798,19601106,-9999,    9
  1192,  2798,19601107,-9999,    9
  1192,  2798,19601108,-9999,    9
  1192,  2798,19601109,-9999,    9
  1192,  2798,19601110,-9999,    9
  1192,  2798,19601111,-9999,    9
  1192,  2798,19601112,-9999,    9
  1192,  2798,19601113,-9999,    9
  1192,  2798,19601114,-9999,    9
  1192,  2798,19601115,-9999,    9
  1192,  2798,19601116,-9999,    9
  1192,  2798,19601117,-9999,    9
  1192,  2798,19601118,-9999,    9
  1192,  2798,19601119,-9999,    9
  1192,  2798,19601120,-9999,    9
  1192,  2798,19601121,-9999,    9
  1192,  2798,19601122,-9999,    9
  1192,  2798,19601123,-9999,    9
  1192,  2798,19601124,-9999,    9
  1192,  2798,19601125,-9999,    9
  1192,  2798,19601126,-9999,    9
  1192,  2798,19601127,-9999,    9
  1192,  2798,19601128,-9999,    9
  1192,  2798,19601129,-9999,    9
  1192,  2798,19601130,-9999,    9
  1192,  2798,19601201,   30,    0
  1192,  2798,19601202,-9999,    9
  1192,  2798,19601203,-9999,    9
  1192,  2798,19601204,-9999,    9
  1192,  2798,19601205,-9999,    9
  1192,  2798,19601206,    0,    0
  1192,  2798,19601207,-9999,    9
  1192,  2798,19601208,-9999,    9
  1192,  2798,19601209,-9999,    9
  1192,  2798,19601210,   15,    0
  1192,  2798,19601211,-9999,    9
  1192,  2798,19601212,  130,    0
  1192,  2798,19601213,   13,    0
  1192,  2798,19601214,-9999,    9
  1192,  2798,19601215,-9999,    9
  1192,  2798,19601216,-9999,    9
  1192,  2798,19601217,    8,    0
  1192,  2798,19601218,   36,    0
  1192,  2798,19601219,-9999,    9
  1192,  2798,19601220,-9999,    9
  1192,  2798,19601221,-9999,    9
  1192,  2798,19601222,-9999,    9
  1192,  2798,19601223,-9999,    9
  1192,  2798,19601224,-9999,    9
  1192,  2798,19601225,-9999,    9
  1192,  2798,19601226,-9999,    9
  1192,  2798,19601227,-9999,    9
  1192,  2798,19601228,-9999,    9
  1192,  2798,19601229,-9999,    9
  1192,  2798,19601230,-9999,    9
  1192,  2798,19601231,-9999,    9
  1192,  2798,19610101,-9999,    9
  1192,  2798,19610102,-9999,    9
  1192,  2798,19610103,-9999,    9
  1192,  2798,19610104,-9999,    9
  1192,  2798,19610105,-9999,    9
  1192,  2798,19610106,-9999,    9
  1192,  2798,19610107,-9999,    9
  1192,  2798,19610108,-9999,    9
  1192,  2798,19610109,-9999,    9
  1192,  2798,19610110,-9999,    9
  1192,  2798,19610111,-9999,    9
  1192,  2798,19610112,-9999,    9
  1192,  2798,19610113,-9999,    9
  1192,  2798,19610114,-9999,    9
  1192,  2798,19610115,-9999,    9
  1192,  2798,19610116,-9999,    9
  1192,  2798,19610117,-9999,    9
  1192,  2798,19610118,-9999,    9
  1192,  2798,19610119,-9999,    9
  1192,  2798,19610120,-9999,    9
  1192,  2798,19610121,-9999,    9
  1192,  2798,19610122,-9999,    9
  1192,  2798,19610123,-9999,    9
  1192,  2798,19610124,-9999,    9
  1192,  2798,19610125,-9999,    9
  1192,  2798,19610126,-9999,    9
  1192,  2798,19610127,-9999,    9
  1192,  2798,19610128,-9999,    9
  1192,  2798,19610129,-9999,    9
  1192,  2798,19610130,-9999,    9
  1192,  2798,19610131,-9999,    9
  1192,  2798,19610201,-9999,    9
  1192,  2798,19610202,-9999,    9
  1192,  2798,19610203,-9999,    9
  1192,  2798,19610204,-9999,    9
  1192,  2798,19610205,-9999,    9
  1192,  2798,19610206,-9999,    9
  1192,  2798,19610207,-9999,    9
  1192,  2798,19610208,-9999,    9
  1192,  2798,19610209,-9999,    9
  1192,  2798,19610210,-9999,    9
  1192,  2798,19610211,-9999,    9
  1192,  2798,19610212,-9999,    9
  1192,  2798,19610213,-9999,    9
  1192,  2798,19610214,-9999,    9
  1192,  2798,19610215,-9999,    9
  1192,  2798,19610216,-9999,    9
  1192,  2798,19610217,-9999,    9
  1192,  2798,19610218,-9999,    9
  1192,  2798,19610219,-9999,    9
  1192,  2798,19610220,    0,    0
  1192,  2798,19610221,-9999,    9
  1192,  2798,19610222,-9999,    9
  1192,  2798,19610223,-9999,    9
  1192,  2798,19610224,-9999,    9
  1192,  2798,19610225,-9999,    9
  1192,  2798,19610226,-9999,    9
  1192,  2798,19610227,-9999,    9
  1192,  2798,19610228,-9999,    9
  1192,  2798,19610301,-9999,    9
  1192,  2798,19610302,-9999,    9
  1192,  2798,19610303,-9999,    9
  1192,  2798,19610304,-9999,    9
  1192,  2798,19610305,-9999,    9
  1192,  2798,19610306,-9999,    9
  1192,  2798,19610307,-9999,    9
  1192,  2798,19610308,-9999,    9
  1192,  2798,19610309,-9999,    9
  1192,  2798,19610310,-9999,    9
  1192,  2798,19610311,-9999,    9
  1192,  2798,19610312,-9999,    9
  1192,  2798,19610313,-9999,    9
  1192,  2798,19610314,-9999,    9
  1192,  2798,19610315,-9999,    9
  1192,  2798,19610316,-9999,    9
  1192,  2798,19610317,-9999,    9
  1192,  2798,19610318,-9999,    9
  1192,  2798,19610319,-9999,    9
  1192,  2798,19610320,-9999,    9
  1192,  2798,19610321,-9999,    9
  1192,  2798,19610322,-9999,    9
  1192,  2798,19610323,-9999,    9
  1192,  2798,19610324,-9999,    9
  1192,  2798,19610325,-9999,    9
  1192,  2798,19610326,-9999,    9
  1192,  2798,19610327,-9999,    9
  1192,  2798,19610328,-9999,    9
  1192,  2798,19610329,-9999,    9
  1192,  2798,19610330,-9999,    9
  1192,  2798,19610331,-9999,    9
  1192,  2798,19610401,-9999,    9
  1192,  2798,19610402,-9999,    9
  1192,  2798,19610403,-9999,    9
  1192,  2798,19610404,-9999,    9
  1192,  2798,19610405,-9999,    9
  1192,  2798,19610406,-9999,    9
  1192,  2798,19610407,-9999,    9
  1192,  2798,19610408,-9999,    9
  1192,  2798,19610409,-9999,    9
  1192,  2798,19610410,-9999,    9
  1192,  2798,19610411,-9999,    9
  1192,  2798,19610412,-9999,    9
  1192,  2798,19610413,-9999,    9
  1192,  2798,19610414,-9999,    9
  1192,  2798,19610415,-9999,    9
  1192,  2798,19610416,-9999,    9
  1192,  2798,19610417,-9999,    9
  1192,  2798,19610418,-9999,    9
  1192,  2798,19610419,-9999,    9
  1192,  2798,19610420,-9999,    9
  1192,  2798,19610421,-9999,    9
  1192,  2798,19610422,-9999,    9
  1192,  2798,19610423,-9999,    9
  1192,  2798,19610424,-9999,    9
  1192,  2798,19610425,-9999,    9
  1192,  2798,19610426,-9999,    9
  1192,  2798,19610427,-9999,    9
  1192,  2798,19610428,-9999,    9
  1192,  2798,19610429,-9999,    9
  1192,  2798,19610430,-9999,    9
  1192,  2798,19610501,-9999,    9
  1192,  2798,19610502,-9999,    9
  1192,  2798,19610503,-9999,    9
  1192,  2798,19610504,-9999,    9
  1192,  2798,19610505,-9999,    9
  1192,  2798,19610506,-9999,    9
  1192,  2798,19610507,-9999,    9
  1192,  2798,19610508,-9999,    9
  1192,  2798,19610509,-9999,    9
  1192,  2798,19610510,-9999,    9
  1192,  2798,19610511,-9999,    9
  1192,  2798,19610512,-9999,    9
  1192,  2798,19610513,-9999,    9
  1192,  2798,19610514,-9999,    9
  1192,  2798,19610515,-9999,    9
  1192,  2798,19610516,-9999,    9
  1192,  2798,19610517,-9999,    9
  1192,  2798,19610518,-9999,    9
  1192,  2798,19610519,-9999,    9
  1192,  2798,19610520,-9999,    9
  1192,  2798,19610521,-9999,    9
  1192,  2798,19610522,-9999,    9
  1192,  2798,19610523,-9999,    9
  1192,  2798,19610524,-9999,    9
  1192,  2798,19610525,-9999,    9
  1192,  2798,19610526,-9999,    9
  1192,  2798,19610527,-9999,    9
  1192,  2798,19610528,-9999,    9
  1192,  2798,19610529,-9999,    9
  1192,  2798,19610530,-9999,    9
  1192,  2798,19610531,-9999,    9
  1192,  2798,19610601,-9999,    9
  1192,  2798,19610602,-9999,    9
  1192,  2798,19610603,-9999,    9
  1192,  2798,19610604,-9999,    9
  1192,  2798,19610605,-9999,    9
  1192,  2798,19610606,-9999,    9
  1192,  2798,19610607,-9999,    9
  1192,  2798,19610608,-9999,    9
  1192,  2798,19610609,-9999,    9
  1192,  2798,19610610,-9999,    9
  1192,  2798,19610611,-9999,    9
  1192,  2798,19610612,-9999,    9
  1192,  2798,19610613,-9999,    9
  1192,  2798,19610614,-9999,    9
  1192,  2798,19610615,-9999,    9
  1192,  2798,19610616,-9999,    9
  1192,  2798,19610617,-9999,    9
  1192,  2798,19610618,-9999,    9
  1192,  2798,19610619,-9999,    9
  1192,  2798,19610620,-9999,    9
  1192,  2798,19610621,-9999,    9
  1192,  2798,19610622,-9999,    9
  1192,  2798,19610623,-9999,    9
  1192,  2798,19610624,-9999,    9
  1192,  2798,19610625,-9999,    9
  1192,  2798,19610626,-9999,    9
  1192,  2798,19610627,-9999,    9
  1192,  2798,19610628,-9999,    9
  1192,  2798,19610629,-9999,    9
  1192,  2798,19610630,-9999,    9
  1192,  2798,19610701,   10,    0
  1192,  2798,19610702,    0,    0
  1192,  2798,19610703,-9999,    9
  1192,  2798,19610704,   20,    0
  1192,  2798,19610705,    0,    0
  1192,  2798,19610706,    0,    0
  1192,  2798,19610707,-9999,    9
  1192,  2798,19610708,  130,    0
  1192,  2798,19610709,    0,    0
  1192,  2798,19610710,    3,    0
  1192,  2798,19610711,    0,    0
  1192,  2798,19610712,   25,    0
  1192,  2798,19610713,   20,    0
  1192,  2798,19610714,-9999,    9
  1192,  2798,19610715,   20,    0
  1192,  2798,19610716,-9999,    9
  1192,  2798,19610717,-9999,    9
  1192,  2798,19610718,   30,    0
  1192,  2798,19610719,    0,    0
  1192,  2798,19610720,    0,    0
  1192,  2798,19610721,-9999,    9
  1192,  2798,19610722,-9999,    9
  1192,  2798,19610723,    0,    0
  1192,  2798,19610724,-9999,    9
  1192,  2798,19610725,    0,    0
  1192,  2798,19610726,   10,    0
  1192,  2798,19610727,    0,    0
  1192,  2798,19610728,-9999,    9
  1192,  2798,19610729,-9999,    9
  1192,  2798,19610730,-9999,    9
  1192,  2798,19610731,-9999,    9
  1192,  2798,19610801,-9999,    9
  1192,  2798,19610802,-9999,    9
  1192,  2798,19610803,-9999,    9
  1192,  2798,19610804,-9999,    9
  1192,  2798,19610805,-9999,    9
  1192,  2798,19610806,-9999,    9
  1192,  2798,19610807,-9999,    9
  1192,  2798,19610808,-9999,    9
  1192,  2798,19610809,-9999,    9
  1192,  2798,19610810,-9999,    9
  1192,  2798,19610811,-9999,    9
  1192,  2798,19610812,-9999,    9
  1192,  2798,19610813,-9999,    9
  1192,  2798,19610814,-9999,    9
  1192,  2798,19610815,-9999,    9
  1192,  2798,19610816,-9999,    9
  1192,  2798,19610817,-9999,    9
  1192,  2798,19610818,   20,    0
  1192,  2798,19610819,-9999,    9
  1192,  2798,19610820,-9999,    9
  1192,  2798,19610821,-9999,    9
  1192,  2798,19610822,-9999,    9
  1192,  2798,19610823,-9999,    9
  1192,  2798,19610824,-9999,    9
  1192,  2798,19610825,-9999,    9
  1192,  2798,19610826,-9999,    9
  1192,  2798,19610827,-9999,    9
  1192,  2798,19610828,-9999,    9
  1192,  2798,19610829,-9999,    9
  1192,  2798,19610830,-9999,    9
  1192,  2798,19610831,-9999,    9
  1192,  2798,19610901,-9999,    9
  1192,  2798,19610902,-9999,    9
  1192,  2798,19610903,-9999,    9
  1192,  2798,19610904,-9999,    9
  1192,  2798,19610905,-9999,    9
  1192,  2798,19610906,-9999,    9
  1192,  2798,19610907,-9999,    9
  1192,  2798,19610908,-9999,    9
  1192,  2798,19610909,-9999,    9
  1192,  2798,19610910,-9999,    9
  1192,  2798,19610911,-9999,    9
  1192,  2798,19610912,-9999,    9
  1192,  2798,19610913,-9999,    9
  1192,  2798,19610914,-9999,    9
  1192,  2798,19610915,-9999,    9
  1192,  2798,19610916,-9999,    9
  1192,  2798,19610917,-9999,    9
  1192,  2798,19610918,-9999,    9
  1192,  2798,19610919,-9999,    9
  1192,  2798,19610920,-9999,    9
  1192,  2798,19610921,-9999,    9
  1192,  2798,19610922,-9999,    9
  1192,  2798,19610923,-9999,    9
  1192,  2798,19610924,-9999,    9
  1192,  2798,19610925,-9999,    9
  1192,  2798,19610926,-9999,    9
  1192,  2798,19610927,-9999,    9
  1192,  2798,19610928,-9999,    9
  1192,  2798,19610929,-9999,    9
  1192,  2798,19610930,-9999,    9
  1192,  2798,19611001,-9999,    9
  1192,  2798,19611002,-9999,    9
  1192,  2798,19611003,-9999,    9
  1192,  2798,19611004,-9999,    9
  1192,  2798,19611005,-9999,    9
  1192,  2798,19611006,-9999,    9
  1192,  2798,19611007,-9999,    9
  1192,  2798,19611008,-9999,    9
  1192,  2798,19611009,-9999,    9
  1192,  2798,19611010,-9999,    9
  1192,  2798,19611011,-9999,    9
  1192,  2798,19611012,-9999,    9
  1192,  2798,19611013,-9999,    9
  1192,  2798,19611014,-9999,    9
  1192,  2798,19611015,-9999,    9
  1192,  2798,19611016,-9999,    9
  1192,  2798,19611017,-9999,    9
  1192,  2798,19611018,-9999,    9
  1192,  2798,19611019,-9999,    9
  1192,  2798,19611020,-9999,    9
  1192,  2798,19611021,-9999,    9
  1192,  2798,19611022,-9999,    9
  1192,  2798,19611023,-9999,    9
  1192,  2798,19611024,-9999,    9
  1192,  2798,19611025,-9999,    9
  1192,  2798,19611026,-9999,    9
  1192,  2798,19611027,-9999,    9
  1192,  2798,19611028,-9999,    9
  1192,  2798,19611029,-9999,    9
  1192,  2798,19611030,-9999,    9
  1192,  2798,19611031,-9999,    9
  1192,  2798,19611101,-9999,    9
  1192,  2798,19611102,-9999,    9
  1192,  2798,19611103,-9999,    9
  1192,  2798,19611104,-9999,    9
  1192,  2798,19611105,-9999,    9
  1192,  2798,19611106,-9999,    9
  1192,  2798,19611107,-9999,    9
  1192,  2798,19611108,-9999,    9
  1192,  2798,19611109,-9999,    9
  1192,  2798,19611110,-9999,    9
  1192,  2798,19611111,-9999,    9
  1192,  2798,19611112,-9999,    9
  1192,  2798,19611113,-9999,    9
  1192,  2798,19611114,-9999,    9
  1192,  2798,19611115,-9999,    9
  1192,  2798,19611116,-9999,    9
  1192,  2798,19611117,-9999,    9
  1192,  2798,19611118,-9999,    9
  1192,  2798,19611119,-9999,    9
  1192,  2798,19611120,-9999,    9
